Gemeinden in Deutschland nach Fläche, Einwohner und Postleitzahl am 31.12.2005 (Jahr);;;;;;;;;;;;;
;;;;;;;;;;;;;
Satz-art;Text-kenn-zeichen;Regionalschlüssel;;;;;Gemeindename;Fläche in km2;Einwohner;;;;Post-leitzahl
;;Land;RB;Kreis;VB;Gem;;;insgesamt;männlich;weiblich;;
;;Gebietsstand am 31.12.2005 (Jahr);;;;;;am 31.12.2005 (Jahr);;;;;
;;;;;;;;;;;;;
60;63;8;4;35;806;57;Tettnang, Stadt;71,22; 18 323; 9 188; 9 135;;88069
50;54;8;4;35;807;;VVG der Stadt Überlingen;;;;;;
60;64;8;4;35;807;47;Owingen;36,73; 4 227; 2 125; 2 102;;88696
60;64;8;4;35;807;53;Sipplingen;4,28; 2 158; 1 071; 1 087;;78354
60;67;8;4;35;807;59;Überlingen, Stadt;58,67; 21 417; 9 825; 11 592;;88662
40;44;8;4;36;;;Ravensburg;;;;;;
60;63;8;4;36;0;8;Aulendorf, Stadt;52,36; 9 986; 4 874; 5 112;;88326
60;63;8;4;36;0;10;Bad Wurzach, Stadt;182,27; 14 416; 7 306; 7 110;;88410
60;63;8;4;36;0;49;Isny im Allgäu, Stadt;85,37; 14 552; 6 960; 7 592;;88316
60;64;8;4;36;0;52;Kißlegg;92,4; 8 637; 4 263; 4 374;;88353
60;64;8;4;36;0;94;Argenbühl;76,37; 5 866; 2 945; 2 921;;88260
50;56;8;4;36;801;;GVV Altshausen;;;;;;
60;64;8;4;36;801;5;Altshausen;20,48; 4 742; 2 609; 2 133;;88361
60;64;8;4;36;801;19;Boms;9,55;596;317;279;;88361
60;64;8;4;36;801;24;Ebenweiler;10,13; 1 128;580;548;;88370
60;64;8;4;36;801;27;Eichstegen;14,25;525;258;267;;88361
60;64;8;4;36;801;32;Fleischwangen;5,8;629;329;300;;88373
60;64;8;4;36;801;40;Guggenhausen;8,25;200;110;90;;88379
60;64;8;4;36;801;47;Hoßkirch;15,81;706;371;335;;88374
60;64;8;4;36;801;53;Königseggwald;6,85;671;340;331;;88376
60;64;8;4;36;801;67;Riedhausen;8,42;629;312;317;;88377
60;64;8;4;36;801;77;Unterwaldhausen;4,11;304;148;156;;88379
60;64;8;4;36;801;93;Ebersbach-Musbach;26,86; 1 813;958;855;;88371
50;54;8;4;36;802;;VVG der Stadt Bad Waldsee;;;;;;
60;63;8;4;36;802;9;Bad Waldsee, Stadt;108,54; 19 764; 9 426; 10 338;;88339
60;64;8;4;36;802;14;Bergatreute;23,16; 3 186; 1 636; 1 550;;88368
50;56;8;4;36;803;;GVV Gullen;;;;;;
60;64;8;4;36;803;18;Bodnegg;24,56; 3 109; 1 555; 1 554;;88285
60;64;8;4;36;803;39;Grünkraut;17,16; 2 989; 1 502; 1 487;;88287
60;64;8;4;36;803;69;Schlier;32,58; 3 713; 1 874; 1 839;;88281
60;64;8;4;36;803;79;Waldburg;22,7; 3 013; 1 487; 1 526;;88289
50;54;8;4;36;804;;VVG der Stadt Leutkirch im Allgäu;;;;;;
60;64;8;4;36;804;3;Aichstetten;33,75; 2 739; 1 397; 1 342;;88317
60;64;8;4;36;804;4;Aitrach;30,2; 2 579; 1 327; 1 252;;88319
60;67;8;4;36;804;55;Leutkirch im Allgäu, Stadt;174,95; 22 415; 11 189; 11 226;;88299
50;56;8;4;36;805;;GVV Mittleres Schussental;;;;;;
60;64;8;4;36;805;11;Baienfurt;16,02; 7 293; 3 586; 3 707;;88255
60;64;8;4;36;805;12;Baindt;23,07; 4 701; 2 340; 2 361;;88255
60;64;8;4;36;805;13;Berg;28,41; 3 794; 1 913; 1 881;;88276
60;67;8;4;36;805;64;Ravensburg, Stadt;92,04; 48 994; 23 551; 25 443;;88212
60;67;8;4;36;805;82;Weingarten, Stadt;12,17; 23 596; 11 562; 12 034;;88250
50;54;8;4;36;806;;VVG der Gemeinde Vogt;;;;;;
60;64;8;4;36;806;78;Vogt;22,31; 4 577; 2 308; 2 269;;88267
60;64;8;4;36;806;85;Wolfegg;39,49; 3 439; 1 717; 1 722;;88364
50;54;8;4;36;807;;VVG der Stadt Wangen im Allgäu;;;;;;
60;64;8;4;36;807;1;Achberg;12,92; 1 599;792;807;;88147
60;64;8;4;36;807;6;Amtzell;30,56; 3 555; 1 714; 1 841;;88279
60;67;8;4;36;807;81;Wangen im Allgäu, Stadt;101,28; 27 108; 13 111; 13 997;;88239
50;54;8;4;36;808;;VVG der Gemeinde Wilhelmsdorf;;;;;;
60;64;8;4;36;808;83;Wilhelmsdorf;38,1; 4 879; 2 408; 2 471;;88271
60;64;8;4;36;808;95;Horgenzell;56,15; 4 735; 2 397; 2 338;;88263
50;56;8;4;36;809;;GVV Fronreute-Wolpertswende;;;;;;
60;64;8;4;36;809;87;Wolpertswende;26,35; 4 161; 2 084; 2 077;;88284
60;64;8;4;36;809;96;Fronreute;46,08; 4 339; 2 203; 2 136;;88273
40;44;8;4;37;;;Sigmaringen;;;;;;
60;64;8;4;37;0;86;Ostrach;108,93; 6 843; 3 361; 3 482;;88356
50;56;8;4;37;801;;GVV Gammertingen;;;;;;
60;63;8;4;37;801;31;Gammertingen, Stadt;52,97; 6 828; 3 367; 3 461;;72501
60;63;8;4;37;801;47;Hettingen, Stadt;46,06; 1 998;995; 1 003;;72513
60;64;8;4;37;801;82;Neufra;28,39; 1 926;920; 1 006;;72419
60;63;8;4;37;801;114;Veringenstadt, Stadt;31,25; 2 318; 1 170; 1 148;;72519
50;56;8;4;37;802;;GVV Mengen;;;;;;
60;64;8;4;37;802;53;Hohentengen;36,56; 4 448; 2 359; 2 089;;88367
60;63;8;4;37;802;76;Mengen, Stadt;49,8; 10 205; 5 016; 5 189;;88512
60;63;8;4;37;802;101;Scheer, Stadt;18,72; 2 627; 1 318; 1 309;;72516
50;54;8;4;37;803;;VVG der Stadt Meßkirch;;;;;;
60;64;8;4;37;803;72;Leibertingen;47,2; 2 293; 1 194; 1 099;;88637
60;63;8;4;37;803;78;Meßkirch, Stadt;76,22; 8 583; 4 240; 4 343;;88605
60;64;8;4;37;803;123;Sauldorf;49,72; 2 489; 1 244; 1 245;;88605
50;54;8;4;37;804;;VVG der Stadt Pfullendorf;;;;;;
60;64;8;4;37;804;56;Illmensee;24,92; 2 057; 1 039; 1 018;;88636
60;63;8;4;37;804;88;Pfullendorf, Stadt;90,56; 13 110; 6 699; 6 411;;88630
60;64;8;4;37;804;118;Wald;43,87; 2 778; 1 235; 1 543;;88639
60;64;8;4;37;804;124;Herdwangen-Schönach;36,52; 3 276; 1 632; 1 644;;88634
50;54;8;4;37;805;;VVG der Stadt Bad Saulgau;;;;;;
60;64;8;4;37;805;44;Herbertingen;38,66; 4 938; 2 489; 2 449;;88518
60;63;8;4;37;805;100;Bad Saulgau, Stadt;97,34; 17 690; 8 401; 9 289;;88348
50;56;8;4;37;806;;GVV Sigmaringen;;;;;;
60;64;8;4;37;806;5;Beuron;35,11;718;371;347;;88631
60;64;8;4;37;806;8;Bingen;37,01; 2 924; 1 446; 1 478;;72511
60;64;8;4;37;806;59;Inzigkofen;28,76; 2 947; 1 446; 1 501;;72514
60;64;8;4;37;806;65;Krauchenwies;44,66; 5 062; 2 510; 2 552;;72505
60;63;8;4;37;806;104;Sigmaringen, Stadt;92,85; 16 658; 8 378; 8 280;;72488
60;64;8;4;37;806;105;Sigmaringendorf;12,47; 3 760; 1 858; 1 902;;72517
50;54;8;4;37;807;;VVG der Gemeinde Stetten am kalten Markt;;;;;;
60;64;8;4;37;807;102;Schwenningen;19,33; 1 564;769;795;;72477
60;64;8;4;37;807;107;Stetten am kalten Markt;56,47; 5 345; 2 729; 2 616;;72510
10;;9;;;;;Bayern;;;;;;
20;;9;1;;;;Reg.-Bez. Oberbayern;;;;;;
40;41;9;1;61;;;Ingolstadt, Stadt;;;;;;
60;61;9;1;61;0;0;Ingolstadt, Stadt;133,35; 121 314; 59 915; 61 399;;85049
40;41;9;1;62;;;München, Landeshauptstadt;;;;;;
60;61;9;1;62;0;0;München;310,4;1 259 677; 608 362; 651 315;;80331
40;41;9;1;63;;;Rosenheim, Stadt;;;;;;
60;61;9;1;63;0;0;Rosenheim, Stadt;37,23; 60 226; 29 385; 30 841;;83022
40;44;9;1;71;;;Altötting;;;;;;
60;63;9;1;71;0;111;Altötting, Stadt;23,07; 12 738; 5 889; 6 849;;84503
60;63;9;1;71;0;112;Burghausen, Stadt;19,8; 18 257; 8 838; 9 419;;84489
60;64;9;1;71;0;113;Burgkirchen a.d.Alz;46,21; 10 693; 5 260; 5 433;;84508
60;64;9;1;71;0;117;Garching a.d.Alz;25,87; 8 649; 4 152; 4 497;;84518
60;64;9;1;71;0;118;Haiming;28,74; 2 479; 1 187; 1 292;;84533
60;63;9;1;71;0;125;Neuötting, Stadt;36,61; 8 651; 4 068; 4 583;;84524
60;64;9;1;71;0;127;Pleiskirchen;52,63; 2 349; 1 207; 1 142;;84568
60;64;9;1;71;0;131;Teising;5,38; 1 931;968;963;;84576
60;63;9;1;71;0;132;Töging a.Inn, Stadt;13,65; 9 364; 4 488; 4 876;;84513
60;60;9;1;71;0;133;Tüßling, Markt;19,57; 3 104; 1 516; 1 588;;84577
60;64;9;1;71;0;137;Winhöring;24,58; 4 843; 2 346; 2 497;;84543
50;54;9;1;71;5101;;Verwaltungsgemeinschaft Emmerting;;;;;;
60;64;9;1;71;5101;114;Emmerting;14,08; 4 029; 2 054; 1 975;;84547
60;64;9;1;71;5101;124;Mehring;23,37; 2 230; 1 131; 1 099;;84561
50;54;9;1;71;5102;;Verwaltungsgemeinschaft Kirchweidach;;;;;;
60;64;9;1;71;5102;116;Feichten a.d.Alz;17,91; 1 197;595;602;;84550
60;64;9;1;71;5102;119;Halsbach;22,08;887;462;425;;84553
60;64;9;1;71;5102;122;Kirchweidach;20,16; 2 293; 1 160; 1 133;;84558
60;64;9;1;71;5102;134;Tyrlaching;20,54; 1 020;516;504;;84558
50;54;9;1;71;5103;;Verwaltungsgemeinschaft Marktl;;;;;;
60;60;9;1;71;5103;123;Marktl, Markt;27,84; 2 692; 1 352; 1 340;;84533
60;64;9;1;71;5103;130;Stammham;5,68; 1 077;555;522;;84533
50;54;9;1;71;5104;;Verwaltungsgemeinschaft Reischach;;;;;;
60;64;9;1;71;5104;115;Erlbach;28,13; 1 231;615;616;;84567
60;64;9;1;71;5104;126;Perach;14,14; 1 228;596;632;;84567
60;64;9;1;71;5104;129;Reischach;28,45; 2 622; 1 270; 1 352;;84571
50;54;9;1;71;5106;;Verwaltungsgemeinschaft Unterneukirchen;;;;;;
60;64;9;1;71;5106;121;Kastl;27,6; 2 679; 1 314; 1 365;;84556
60;64;9;1;71;5106;135;Unterneukirchen;23,27; 2 984; 1 520; 1 464;;84579
40;44;9;1;72;;;Berchtesgadener Land;;;;;;
60;64;9;1;72;0;111;Ainring;32,97; 10 025; 4 894; 5 131;;83404
60;64;9;1;72;0;112;Anger;45,91; 4 325; 2 161; 2 164;;83454
60;67;9;1;72;0;114;Bad Reichenhall, Stadt;39,44; 17 193; 7 764; 9 429;;83435
60;64;9;1;72;0;115;Bayerisch Gmain;11,4; 2 942; 1 424; 1 518;;83457
60;60;9;1;72;0;116;Berchtesgaden, Markt;34,77; 7 735; 3 666; 4 069;;83471
60;64;9;1;72;0;117;Bischofswiesen;34,46; 7 479; 3 519; 3 960;;83483
60;63;9;1;72;0;118;Freilassing, Stadt;14,82; 15 916; 7 643; 8 273;;83395
60;63;9;1;72;0;122;Laufen, Stadt;35,31; 6 720; 3 316; 3 404;;83410
60;60;9;1;72;0;124;Marktschellenberg, Markt;17,66; 1 797;908;889;;83487
60;64;9;1;72;0;128;Piding;17,55; 5 363; 2 614; 2 749;;83451
60;64;9;1;72;0;129;Ramsau b.Berchtesgaden;129,18; 1 802;899;903;;83486
60;64;9;1;72;0;130;Saaldorf-Surheim;39,1; 5 293; 2 650; 2 643;;83416
60;64;9;1;72;0;131;Schneizlreuth;97,63; 1 423;726;697;;83458
60;64;9;1;72;0;132;Schönau a.Königssee;131,68; 5 454; 2 724; 2 730;;83471
60;60;9;1;72;0;134;Teisendorf, Markt;86,77; 9 120; 4 563; 4 557;;83317
60;66;9;1;72;0;444;Berchtesgadener Land, 4 gemfr. Gebiete;71,33;0;0;0;;
40;44;9;1;73;;;Bad Tölz-Wolfratshausen;;;;;;
60;64;9;1;73;0;111;Bad Heilbrunn;40,32; 3 750; 1 796; 1 954;;83670
60;63;9;1;73;0;112;Bad Tölz, Stadt;30,8; 17 697; 8 302; 9 395;;83646
60;64;9;1;73;0;118;Dietramszell;96,82; 5 287; 2 682; 2 605;;83623
60;64;9;1;73;0;120;Egling;74,06; 5 203; 2 595; 2 608;;82544
60;64;9;1;73;0;123;Eurasburg;40,9; 4 317; 2 163; 2 154;;82547
60;64;9;1;73;0;124;Gaißach;38,55; 3 044; 1 543; 1 501;;83674
60;63;9;1;73;0;126;Geretsried, Stadt;24,59; 23 369; 11 489; 11 880;;82538
60;64;9;1;73;0;130;Icking;16,99; 3 616; 1 803; 1 813;;82057
60;64;9;1;73;0;131;Jachenau;128,63;866;422;444;;83676
60;64;9;1;73;0;134;Königsdorf;45,68; 2 902; 1 416; 1 486;;82549
60;64;9;1;73;0;135;Lenggries;242,88; 9 516; 4 558; 4 958;;83661
60;64;9;1;73;0;137;Münsing;52,19; 4 166; 2 072; 2 094;;82541
60;64;9;1;73;0;145;Wackersberg;64,83; 3 561; 1 740; 1 821;;83646
60;63;9;1;73;0;147;Wolfratshausen, Stadt;9,13; 17 458; 8 457; 9 001;;82515
60;66;9;1;73;0;444;Bad Tölz-Wolfratshausen, 2 gemfr. Gebiete;7,99;0;0;0;;
50;54;9;1;73;5107;;Verwaltungsgemeinschaft Benediktbeuern;;;;;;
60;64;9;1;73;5107;113;Benediktbeuern;37,86; 3 516; 1 681; 1 835;;83671
60;64;9;1;73;5107;115;Bichl;13,92; 2 098; 1 031; 1 067;;83673
50;54;9;1;73;5108;;Verwaltungsgemeinschaft Kochel a.See;;;;;;
60;64;9;1;73;5108;133;Kochel a.See;80,12; 4 202; 2 027; 2 175;;82431
60;64;9;1;73;5108;142;Schlehdorf;25,39; 1 214;562;652;;82444
50;54;9;1;73;5109;;Verwaltungsgemeinschaft Reichersbeuern;;;;;;
60;64;9;1;73;5109;127;Greiling;7,65; 1 378;661;717;;83677
60;64;9;1;73;5109;140;Reichersbeuern;15,41; 2 234; 1 057; 1 177;;83677
60;64;9;1;73;5109;141;Sachsenkam;15,93; 1 239;599;640;;83679
40;44;9;1;74;;;Dachau;;;;;;
60;60;9;1;74;0;111;Altomünster, Markt;75,75; 7 209; 3 571; 3 638;;85250
60;64;9;1;74;0;113;Bergkirchen;59,97; 7 018; 3 550; 3 468;;85232
60;67;9;1;74;0;115;Dachau, Stadt;34,95; 40 126; 19 258; 20 868;;85221
60;64;9;1;74;0;118;Erdweg;36,03; 5 678; 2 847; 2 831;;85253
60;64;9;1;74;0;121;Haimhausen;26,82; 4 669; 2 355; 2 314;;85778
60;64;9;1;74;0;122;Hebertshausen;29,57; 5 058; 2 487; 2 571;;85241
60;64;9;1;74;0;126;Karlsfeld;15,61; 18 104; 8 987; 9 117;;85757
60;60;9;1;74;0;131;Markt Indersdorf, Markt;68,44; 9 225; 4 611; 4 614;;85229
60;64;9;1;74;0;136;Petershausen;32,79; 5 960; 2 933; 3 027;;85238
60;64;9;1;74;0;141;Röhrmoos;31,75; 6 299; 3 164; 3 135;;85244
60;64;9;1;74;0;143;Schwabhausen;30,23; 5 954; 2 968; 2 986;;85247
60;64;9;1;74;0;147;Hilgertshausen-Tandern;28,64; 3 208; 1 615; 1 593;;86567
60;64;9;1;74;0;150;Vierkirchen;19,38; 4 209; 2 113; 2 096;;85256
60;64;9;1;74;0;151;Weichs;18,81; 3 170; 1 575; 1 595;;85258
50;54;9;1;74;5110;;Verwaltungsgemeinschaft Odelzhausen;;;;;;
60;64;9;1;74;5110;135;Odelzhausen;30,48; 4 172; 2 113; 2 059;;85235
60;64;9;1;74;5110;137;Pfaffenhofen a.d.Glonn;20,9; 1 760;908;852;;85235
60;64;9;1;74;5110;146;Sulzemoos;19,04; 2 563; 1 306; 1 257;;85254
40;44;9;1;75;;;Ebersberg;;;;;;
60;64;9;1;75;0;111;Anzing;16,19; 3 582; 1 808; 1 774;;85646
60;63;9;1;75;0;115;Ebersberg, Stadt;40,84; 11 120; 5 439; 5 681;;85560
60;64;9;1;75;0;118;Forstinning;12,26; 3 374; 1 667; 1 707;;85661
60;63;9;1;75;0;122;Grafing b.München, Stadt;29,58; 12 537; 6 079; 6 458;;85567
60;64;9;1;75;0;123;Hohenlinden;17,32; 2 721; 1 370; 1 351;;85664
60;60;9;1;75;0;124;Kirchseeon, Markt;17,92; 9 250; 4 544; 4 706;;85614
60;60;9;1;75;0;127;Markt Schwaben, Markt;10,86; 10 981; 5 439; 5 542;;85570
60;64;9;1;75;0;132;Vaterstetten;34,09; 21 158; 10 307; 10 851;;85591
60;64;9;1;75;0;133;Pliening;22,79; 4 991; 2 509; 2 482;;85652
60;64;9;1;75;0;135;Poing;12,92; 12 088; 5 908; 6 180;;85586
60;64;9;1;75;0;137;Steinhöring;36,29; 3 844; 1 904; 1 940;;85643
60;64;9;1;75;0;139;Zorneding;23,77; 8 581; 4 270; 4 311;;85604
60;66;9;1;75;0;444;Ebersberg, 3 gemfr. Gebiete;75,61;0;0;0;;
50;54;9;1;75;5112;;Verwaltungsgemeinschaft Aßling;;;;;;
60;64;9;1;75;5112;112;Aßling;31,38; 4 282; 2 097; 2 185;;85617
60;64;9;1;75;5112;119;Frauenneuharting;22,68; 1 426;736;690;;83553
60;64;9;1;75;5112;136;Emmering;17,22; 1 414;721;693;;83550
50;54;9;1;75;5114;;Verwaltungsgemeinschaft Glonn;;;;;;
60;64;9;1;75;5114;113;Baiern;19,96; 1 480;796;684;;85625
60;64;9;1;75;5114;114;Bruck;21,6; 1 180;594;586;;85567
60;64;9;1;75;5114;116;Egmating;19,16; 1 994;999;995;;85658
60;60;9;1;75;5114;121;Glonn, Markt;30,24; 4 321; 2 044; 2 277;;85625
60;64;9;1;75;5114;128;Moosach;18,21; 1 426;698;728;;85665
60;64;9;1;75;5114;131;Oberpframmern;18,47; 2 145; 1 113; 1 032;;85667
40;44;9;1;76;;;Eichstätt;;;;;;
60;60;9;1;76;0;112;Altmannstein, Markt;114,25; 6 957; 3 456; 3 501;;93336
60;63;9;1;76;0;114;Beilngries, Stadt;100,15; 8 698; 4 347; 4 351;;92339
60;64;9;1;76;0;118;Buxheim;22,5; 3 475; 1 784; 1 691;;85114
60;64;9;1;76;0;120;Denkendorf;47,86; 4 480; 2 225; 2 255;;85095
60;60;9;1;76;0;121;Dollnstein, Markt;40,55; 2 890; 1 469; 1 421;;91795
60;67;9;1;76;0;123;Eichstätt, Stadt;47,8; 12 907; 6 246; 6 661;;85072
60;60;9;1;76;0;126;Gaimersheim, Markt;28,22; 10 956; 5 420; 5 536;;85080
60;64;9;1;76;0;129;Großmehring;47,42; 6 410; 3 251; 3 159;;85098
60;64;9;1;76;0;131;Hepberg;4,16; 2 486; 1 271; 1 215;;85120
60;64;9;1;76;0;132;Hitzhofen;33,8; 2 775; 1 403; 1 372;;85122
60;60;9;1;76;0;137;Kinding, Markt;51,71; 2 473; 1 244; 1 229;;85125
60;60;9;1;76;0;138;Kipfenberg, Markt;81,49; 5 725; 2 878; 2 847;;85110
60;60;9;1;76;0;139;Kösching, Markt;55,63; 8 299; 4 078; 4 221;;85092
60;64;9;1;76;0;143;Lenting;8,48; 4 805; 2 420; 2 385;;85101
60;60;9;1;76;0;148;Mörnsheim, Markt;33,48; 1 664;851;813;;91804
60;64;9;1;76;0;161;Stammham;39,04; 3 550; 1 764; 1 786;;85134
60;60;9;1;76;0;164;Titting, Markt;71,08; 2 692; 1 389; 1 303;;85135
60;60;9;1;76;0;166;Wellheim, Markt;33,82; 2 754; 1 358; 1 396;;91809
60;64;9;1;76;0;167;Wettstetten;12,49; 4 656; 2 379; 2 277;;85139
60;66;9;1;76;0;444;Eichstätt, 1 gemfr. Gebiet;5,42;0;0;0;;
50;54;9;1;76;5115;;Verwaltungsgemeinschaft Eichstätt;;;;;;
60;64;9;1;76;5115;155;Pollenfeld;45,68; 2 814; 1 424; 1 390;;85131
60;64;9;1;76;5115;160;Schernfeld;52,23; 3 069; 1 550; 1 519;;85132
60;64;9;1;76;5115;165;Walting;39,76; 2 386; 1 224; 1 162;;85137
50;54;9;1;76;5116;;Verwaltungsgemeinschaft Eitensheim;;;;;;
60;64;9;1;76;5116;116;Böhmfeld;16,28; 1 632;817;815;;85113
60;64;9;1;76;5116;124;Eitensheim;15,72; 2 667; 1 326; 1 341;;85117
50;54;9;1;76;5118;;Verwaltungsgemeinschaft Nassenfels;;;;;;
60;64;9;1;76;5118;111;Adelschlag;51,98; 2 750; 1 367; 1 383;;85111
60;64;9;1;76;5118;122;Egweil;9,39; 1 073;535;538;;85116
60;60;9;1;76;5118;149;Nassenfels, Markt;18,45; 1 835;938;897;;85128
50;54;9;1;76;5119;;Verwaltungsgemeinschaft Pförring;;;;;;
60;64;9;1;76;5119;147;Mindelstetten;22,71; 1 636;828;808;;93349
60;64;9;1;76;5119;150;Oberdolling;19,36; 1 219;589;630;;85129
60;60;9;1;76;5119;153;Pförring, Markt;43,54; 3 500; 1 782; 1 718;;85104
40;44;9;1;77;;;Erding;;;;;;
60;64;9;1;77;0;113;Bockhorn;47,15; 3 447; 1 728; 1 719;;85461
60;63;9;1;77;0;115;Dorfen, Stadt;99,56; 13 515; 6 818; 6 697;;84405
60;63;9;1;77;0;117;Erding, Stadt;54,6; 33 017; 16 071; 16 946;;85435
60;64;9;1;77;0;118;Finsing;23,18; 4 021; 2 037; 1 984;;85464
60;64;9;1;77;0;119;Forstern;15,38; 3 100; 1 566; 1 534;;85659
60;64;9;1;77;0;120;Fraunberg;42,36; 3 324; 1 684; 1 640;;85447
60;60;9;1;77;0;123;Isen, Markt;43,78; 5 219; 2 627; 2 592;;84424
60;64;9;1;77;0;127;Lengdorf;33,94; 2 647; 1 343; 1 304;;84435
60;64;9;1;77;0;130;Moosinning;39,97; 5 260; 2 648; 2 612;;85452
60;64;9;1;77;0;137;Sankt Wolfgang;46,32; 4 187; 2 072; 2 115;;84427
60;64;9;1;77;0;139;Taufkirchen (Vils);70,18; 8 937; 4 556; 4 381;;84416
50;54;9;1;77;5120;;Verwaltungsgemeinschaft Pastetten;;;;;;
60;64;9;1;77;5120;114;Buch a.Buchrain;22,75; 1 413;714;699;;85656
60;64;9;1;77;5120;135;Pastetten;22,08; 2 393; 1 257; 1 136;;85669
50;54;9;1;77;5121;;Verwaltungsgemeinschaft Hörlkofen;;;;;;
60;64;9;1;77;5121;142;Walpertskirchen;18,45; 2 011; 1 005; 1 006;;85469
60;64;9;1;77;5121;144;Wörth;21,05; 4 517; 2 300; 2 217;;85457
50;54;9;1;77;5123;;Verwaltungsgemeinschaft Oberding;;;;;;
60;64;9;1;77;5123;116;Eitting;35,63; 2 283; 1 180; 1 103;;85462
60;64;9;1;77;5123;133;Oberding;64,72; 5 141; 2 645; 2 496;;85445
50;54;9;1;77;5124;;Verwaltungsgemeinschaft Oberneuching;;;;;;
60;64;9;1;77;5124;131;Neuching;19,67; 2 365; 1 224; 1 141;;85467
60;64;9;1;77;5124;134;Ottenhofen;10,27; 1 782;906;876;;85570
50;54;9;1;77;5125;;Verwaltungsgemeinschaft Steinkirchen;;;;;;
60;64;9;1;77;5125;121;Hohenpolding;27,42; 1 452;747;705;;84432
60;64;9;1;77;5125;122;Inning a.Holz;11,83; 1 427;708;719;;84416
60;64;9;1;77;5125;124;Kirchberg;17,09;902;471;431;;84434
60;64;9;1;77;5125;138;Steinkirchen;18,08; 1 162;576;586;;84439
50;54;9;1;77;5126;;Verwaltungsgemeinschaft Wartenberg;;;;;;
60;64;9;1;77;5126;112;Berglern;19,88; 2 406; 1 203; 1 203;;85459
60;64;9;1;77;5126;126;Langenpreising;27,5; 2 554; 1 280; 1 274;;85465
60;60;9;1;77;5126;143;Wartenberg, Markt;17,89; 4 612; 2 300; 2 312;;85456
40;44;9;1;78;;;Freising;;;;;;
60;60;9;1;78;0;116;Au i.d.Hallertau, Markt;54,98; 5 594; 2 861; 2 733;;84072
60;64;9;1;78;0;120;Eching;37,32; 12 898; 6 487; 6 411;;85386
60;64;9;1;78;0;122;Rudelzhausen;40,8; 3 186; 1 590; 1 596;;84104
60;64;9;1;78;0;123;Fahrenzhausen;37,64; 4 540; 2 327; 2 213;;85777
60;67;9;1;78;0;124;Freising, Stadt;88,61; 42 854; 21 168; 21 686;;85354
60;64;9;1;78;0;130;Hallbergmoos;35,07; 8 409; 4 353; 4 056;;85399
60;64;9;1;78;0;133;Hohenkammer;25,74; 2 284; 1 156; 1 128;;85411
60;64;9;1;78;0;136;Kirchdorf a.d.Amper;32,97; 2 620; 1 357; 1 263;;85414
60;64;9;1;78;0;137;Kranzberg;39,5; 3 845; 1 947; 1 898;;85402
60;64;9;1;78;0;138;Langenbach;26,89; 3 823; 1 870; 1 953;;85416
60;64;9;1;78;0;140;Marzling;20,49; 2 978; 1 572; 1 406;;85417
60;63;9;1;78;0;143;Moosburg a.d.Isar, Stadt;43,84; 17 276; 8 541; 8 735;;85368
60;60;9;1;78;0;144;Nandlstadt, Markt;34,3; 5 024; 2 528; 2 496;;85405
60;64;9;1;78;0;145;Neufahrn b.Freising;45,53; 18 661; 9 516; 9 145;;85375
50;54;9;1;78;5127;;Verwaltungsgemeinschaft Allershausen;;;;;;
60;64;9;1;78;5127;113;Allershausen;26,56; 4 798; 2 445; 2 353;;85391
60;64;9;1;78;5127;150;Paunzhausen;12,73; 1 520;781;739;;85307
50;54;9;1;78;5129;;Verwaltungsgemeinschaft Mauern;;;;;;
60;64;9;1;78;5129;125;Gammelsdorf;21,63; 1 528;871;657;;85408
60;64;9;1;78;5129;132;Hörgertshausen;21,48; 1 910;965;945;;85413
60;64;9;1;78;5129;142;Mauern;24,14; 2 713; 1 337; 1 376;;85419
60;64;9;1;78;5129;155;Wang;31,19; 2 354; 1 196; 1 158;;85368
50;54;9;1;78;5130;;Verwaltungsgemeinschaft Zolling;;;;;;
60;64;9;1;78;5130;115;Attenkirchen;16,11; 2 579; 1 312; 1 267;;85395
60;64;9;1;78;5130;129;Haag a.d.Amper;21,7; 2 879; 1 494; 1 385;;85410
60;64;9;1;78;5130;156;Wolfersdorf;26,05; 2 345; 1 170; 1 175;;85395
60;64;9;1;78;5130;157;Zolling;34,54; 4 037; 2 023; 2 014;;85406
40;44;9;1;79;;;Fürstenfeldbruck;;;;;;
60;64;9;1;79;0;113;Alling;21,01; 3 371; 1 706; 1 665;;82239
60;64;9;1;79;0;117;Egenhofen;33,4; 3 245; 1 624; 1 621;;82281
60;64;9;1;79;0;118;Eichenau;6,98; 11 398; 5 514; 5 884;;82223
60;64;9;1;79;0;119;Emmering;10,94; 6 007; 3 017; 2 990;;82275
60;63;9;1;79;0;121;Fürstenfeldbruck, Stadt;32,52; 33 533; 16 530; 17 003;;82256
60;67;9;1;79;0;123;Germering, Stadt;21,61; 36 827; 17 548; 19 279;;82110
60;64;9;1;79;0;126;Gröbenzell;6,36; 19 202; 9 399; 9 803;;82194
60;64;9;1;79;0;134;Maisach;53,45; 12 657; 6 250; 6 407;;82216
60;64;9;1;79;0;138;Moorenweis;45,45; 3 745; 1 911; 1 834;;82272
60;64;9;1;79;0;142;Olching;29,92; 24 298; 11 765; 12 533;;82140
60;64;9;1;79;0;145;Puchheim;12,24; 19 604; 9 485; 10 119;;82178
60;64;9;1;79;0;149;Türkenfeld;15,95; 3 460; 1 738; 1 722;;82299
