Gemeinden in Deutschland nach Fläche und Bevölkerung am 31.12.1980;;;;;;;;;;;;
;;;;;;;;;;;;
Satz-art;;Gemeindeschlüssel;;;;;Gemeindename;Fläche km2  ;Bevölkerung;;;
;;Land;RB;Kreis;;Gem;;;insgesamt;männlich;weiblich;je km2
;;Gebietsstand am 31.12.1980;;;;;;am 31.12.1980 (Jahr);;;;
;;;;;;;;;;;;
60;;7;2;32;;332;Hersdorf;12,86;386;205;181;30
60;;7;2;32;;333;Üttfeld;14,94;541;267;274;36
60;;7;2;32;;501;Wissmannsdorf;6,73;688;332;356;102
40;;7;2;33;;;Daun;;;;;
60;;7;2;33;;2;Basberg;2,32;56;22;34;24
60;;7;2;33;;3;Beinhausen;2,63;85;44;41;32
60;;7;2;33;;4;Berlingen;3,59;229;112;117;64
60;;7;2;33;;5;Berndorf;9,14;473;228;245;52
60;;7;2;33;;6;Betteldorf;3,31;244;110;134;74
60;;7;2;33;;7;Birgel;6,53;446;233;213;68
60;;7;2;33;;8;Bleckhausen;6,32;353;169;184;56
60;;7;2;33;;10;Boxberg;5,64;196;107;89;35
60;;7;2;33;;11;Brockscheid;2,04;218;115;103;107
60;;7;2;33;;14;Darscheid;5,8;569;279;290;98
60;;7;2;33;;16;Demerath;10,52;274;133;141;26
60;;7;2;33;;17;Deudesfeld;8,03;423;197;226;53
60;;7;2;33;;18;Dockweiler;6,05;497;245;252;82
60;;7;2;33;;19;Dohm-Lammersdorf;4,54;191;96;95;42
60;;7;2;33;;20;Dreis-Brück;18,18;774;372;402;43
60;;7;2;33;;21;Ellscheid;5,22;275;140;135;53
60;;7;2;33;;22;Esch;10,17;446;199;247;44
60;;7;2;33;;23;Feusdorf;4,42;517;264;253;117
60;;7;2;33;;25;Gefell;2,78;92;54;38;33
60;;7;2;33;;26;Gerolstein, Stadt;64,36; 6 680; 3 238; 3 442;104
60;;7;2;33;;27;Gillenfeld;14,99; 1 183;541;642;79
60;;7;2;33;;28;Gönnersdorf;5,18;488;244;244;94
60;;7;2;33;;29;Hillesheim;20,62; 2 325; 1 088; 1 237;113
60;;7;2;33;;30;Hinterweiler;5,32;253;121;132;48
60;;7;2;33;;31;Hörscheid;4,04;122;62;60;30
60;;7;2;33;;32;Hörschhausen;2,38;127;55;72;53
60;;7;2;33;;33;Hohenfels-Essingen;5,02;303;148;155;60
60;;7;2;33;;34;Immerath;5,95;254;135;119;43
60;;7;2;33;;35;Jünkerath;10,1; 1 763;869;894;175
60;;7;2;33;;36;Kalenborn-Scheuern;7,34;351;175;176;48
60;;7;2;33;;37;Katzwinkel;3,85;112;58;54;29
60;;7;2;33;;38;Kerpen (Eifel);8,22;514;245;269;63
60;;7;2;33;;39;Kirchweiler;6,3;383;190;193;61
60;;7;2;33;;40;Kradenbach;1,73;111;58;53;64
60;;7;2;33;;41;Lissendorf;10,37;904;437;467;87
60;;7;2;33;;42;Mehren;12,94; 1 137;592;545;88
60;;7;2;33;;43;Meisburg;7,05;270;133;137;38
60;;7;2;33;;46;Mückeln;4,73;211;96;115;45
60;;7;2;33;;48;Neichen;2,95;115;61;54;39
60;;7;2;33;;49;Nerdlen;4,45;174;92;82;39
60;;7;2;33;;50;Neroth;7,24;900;425;475;124
60;;7;2;33;;52;Niederstadtfeld;9,13;441;222;219;48
60;;7;2;33;;53;Oberbettingen;6,17;603;311;292;98
60;;7;2;33;;54;Oberehe-Stroheich;10,3;325;163;162;32
60;;7;2;33;;55;Oberstadtfeld;10,21;547;279;268;54
60;;7;2;33;;56;Pelm;10,07;902;461;441;90
60;;7;2;33;;58;Rockeskyll;5,88;244;110;134;41
60;;7;2;33;;60;Salm;9,09;366;169;197;40
60;;7;2;33;;61;Sarmersbach;5,2;181;104;77;35
60;;7;2;33;;62;Saxler;1,82;93;40;53;51
60;;7;2;33;;63;Schalkenmehren;10,4;489;236;253;47
60;;7;2;33;;64;Schönbach;4,68;237;117;120;51
60;;7;2;33;;65;Schutz;9,04;135;69;66;15
60;;7;2;33;;67;Steineberg;2,93;199;88;111;68
60;;7;2;33;;68;Steiningen;7,6;158;89;69;21
60;;7;2;33;;70;Strohn;8,6;495;251;244;58
60;;7;2;33;;71;Strotzbüsch;6,45;360;170;190;56
60;;7;2;33;;74;Udler;6,3;256;122;134;41
60;;7;2;33;;75;Üdersdorf;17,45;933;452;481;53
60;;7;2;33;;76;Üxheim;30,98; 1 538;778;760;50
60;;7;2;33;;77;Utzerath;5,7;220;124;96;39
60;;7;2;33;;79;Wallenborn;8,23;423;204;219;51
60;;7;2;33;;80;Walsdorf;10,82;776;383;393;72
60;;7;2;33;;81;Weidenbach;10,73;326;140;186;30
60;;7;2;33;;83;Wiesbaum;15,18;553;286;267;36
60;;7;2;33;;84;Winkel (Eifel);6,69;156;77;79;23
60;;7;2;33;;201;Arbach;4,39;174;82;92;40
60;;7;2;33;;202;Bereborn;2,57;111;57;54;43
60;;7;2;33;;203;Berenbach;3,15;172;78;94;55
60;;7;2;33;;204;Birresborn;20,87; 1 237;558;679;59
60;;7;2;33;;205;Bodenbach;4,78;239;118;121;50
60;;7;2;33;;206;Bongard;6,64;223;114;109;34
60;;7;2;33;;207;Borler;4,54;103;56;47;23
60;;7;2;33;;208;Brücktal;2,42;65;33;32;27
60;;7;2;33;;209;Densborn;14,46;618;309;309;43
60;;7;2;33;;210;Drees;4,11;165;79;86;40
60;;7;2;33;;211;Duppach;10,28;288;156;132;28
60;;7;2;33;;212;Gelenberg;3,96;88;40;48;22
60;;7;2;33;;213;Gunderath;1,29;105;56;49;81
60;;7;2;33;;214;Hallschlag;12,74;447;226;221;35
60;;7;2;33;;215;Höchstberg;4,85;356;182;174;73
60;;7;2;33;;216;Horperath;2,4;106;65;41;44
60;;7;2;33;;217;Kaperich;2,69;178;93;85;66
60;;7;2;33;;218;Kelberg;24,62; 1 404;681;723;57
60;;7;2;33;;219;Kerschenbach;6,87;139;70;69;20
60;;7;2;33;;220;Kirsbach;3,41;95;53;42;28
60;;7;2;33;;221;Kötterichen;1,31;74;36;38;56
60;;7;2;33;;222;Kolverath;2,46;162;67;95;66
60;;7;2;33;;223;Kopp;8,4;177;88;89;21
60;;7;2;33;;224;Lirstal;5,26;223;106;117;42
60;;7;2;33;;225;Mannebach;7,34;243;119;124;33
60;;7;2;33;;226;Mosbruch;3,39;176;89;87;52
60;;7;2;33;;227;Mürlenbach;21,63;844;375;469;39
60;;7;2;33;;228;Nitz;1,08;44;26;18;41
60;;7;2;33;;229;Nohn;11,08;428;219;209;39
60;;7;2;33;;230;Oberelz;5,55;164;82;82;30
60;;7;2;33;;232;Ormont;12,44;397;204;193;32
60;;7;2;33;;233;Reimerath;2,54;76;41;35;30
60;;7;2;33;;234;Retterath;5,5;340;147;193;62
60;;7;2;33;;235;Reuth;7,15;220;106;114;31
60;;7;2;33;;236;Sassen;3,33;102;51;51;31
60;;7;2;33;;237;Scheid;5,49;109;50;59;20
60;;7;2;33;;239;Schüller;4,36;341;166;175;78
60;;7;2;33;;240;Stadtkyll;20,84; 1 115;533;582;54
60;;7;2;33;;241;Steffeln;20,92;576;314;262;28
60;;7;2;33;;242;Uersfeld;4,25;573;284;289;135
60;;7;2;33;;243;Uess;1,49;61;27;34;41
60;;7;2;33;;244;Welcherath;3,18;144;66;78;45
60;;7;2;33;;501;Daun, Stadt;48,97; 6 811; 3 355; 3 456;139
40;;7;2;35;;;Trier-Saarburg;;;;;
60;;7;2;35;;1;Aach;6,96; 1 232;550;682;177
60;;7;2;35;;2;Ayl;7,64; 1 060;519;541;139
60;;7;2;35;;3;Baldringen;1,76;167;86;81;95
60;;7;2;35;;4;Bekond;3,64;628;302;326;173
60;;7;2;35;;5;Bescheid;7,62;346;178;168;45
60;;7;2;35;;8;Beuren (Hochwald);18,5; 1 037;490;547;56
60;;7;2;35;;10;Bonerath;4,3;234;110;124;54
60;;7;2;35;;14;Damflos;5,31;691;329;362;130
60;;7;2;35;;15;Detzem;5,56;537;260;277;97
60;;7;2;35;;19;Ensch;6,9;493;246;247;71
60;;7;2;35;;21;Farschweiler;7,45;669;325;344;90
60;;7;2;35;;22;Fell;15,67; 2 073; 1 002; 1 071;132
60;;7;2;35;;25;Fisch;6,88;253;123;130;37
60;;7;2;35;;26;Föhren;9,73; 2 348; 1 098; 1 250;241
60;;7;2;35;;27;Franzenheim;6,44;344;179;165;53
60;;7;2;35;;28;Freudenburg;10,83; 1 497;716;781;138
60;;7;2;35;;30;Geisfeld;8,87;521;256;265;59
60;;7;2;35;;33;Greimerath;12,11; 1 053;489;564;87
60;;7;2;35;;35;Grimburg;10,18;488;219;269;48
60;;7;2;35;;36;Gusenburg;7,36; 1 082;538;544;147
60;;7;2;35;;37;Gusterath;4,41; 1 905;946;959;432
60;;7;2;35;;38;Gutweiler;2,51;679;340;339;271
60;;7;2;35;;40;Heddert;4,9;200;94;106;41
60;;7;2;35;;43;Hentern;6,15;317;155;162;52
60;;7;2;35;;44;Herl;2,83;250;128;122;88
60;;7;2;35;;45;Hermeskeil, Stadt;30,86; 5 452; 2 598; 2 854;177
60;;7;2;35;;46;Hinzenburg;2,87;191;100;91;67
60;;7;2;35;;47;Hinzert-Pölert;4,85;321;157;164;66
60;;7;2;35;;48;Hockweiler;2,08;157;80;77;75
60;;7;2;35;;50;Holzerath;6,76;348;170;178;51
60;;7;2;35;;51;Igel;7,3; 1 725;828;897;236
60;;7;2;35;;52;Irsch;15,21; 1 421;691;730;93
60;;7;2;35;;55;Kanzem;4,31;486;217;269;113
60;;7;2;35;;56;Kasel;4,54; 1 194;582;612;263
60;;7;2;35;;57;Kastel-Staadt;5,19;407;218;189;78
60;;7;2;35;;58;Kell;28,26; 1 653;794;859;58
60;;7;2;35;;60;Kenn;3,83; 2 235; 1 102; 1 133;584
60;;7;2;35;;62;Kirf;19,27;773;363;410;40
60;;7;2;35;;63;Klüsserath;11,58; 1 163;553;610;100
60;;7;2;35;;67;Köwerich;2,4;328;172;156;137
60;;7;2;35;;68;Konz, Stadt;44,56; 14 816; 7 134; 7 682;332
60;;7;2;35;;69;Kordel;16,42; 2 326; 1 115; 1 211;142
60;;7;2;35;;70;Korlingen;2,08;748;392;356;360
60;;7;2;35;;72;Lampaden;8,16;525;231;294;64
60;;7;2;35;;73;Langsur;12,18; 1 562;784;778;128
60;;7;2;35;;74;Leiwen;12,71; 1 555;745;810;122
60;;7;2;35;;77;Longen;0,97;90;41;49;93
60;;7;2;35;;78;Longuich;8,95; 1 157;551;606;129
60;;7;2;35;;80;Lorscheid;5,09;452;223;229;89
60;;7;2;35;;81;Mandern;23,96;924;462;462;39
60;;7;2;35;;82;Mannebach;6,02;301;151;150;50
60;;7;2;35;;83;Mehring;22,38; 1 848;890;958;83
60;;7;2;35;;85;Mertesdorf;6,46; 1 453;707;746;225
60;;7;2;35;;90;Morscheid;5,48;706;356;350;129
60;;7;2;35;;91;Naurath (Eifel);5,19;350;165;185;67
60;;7;2;35;;92;Naurath (Wald);5,58;165;84;81;30
60;;7;2;35;;93;Neuhütten;10,49;829;383;446;79
60;;7;2;35;;94;Newel;16,63; 1 925;981;944;116
60;;7;2;35;;95;Nittel;16,96; 1 557;746;811;92
60;;7;2;35;;96;Oberbillig;5,49;822;402;420;150
60;;7;2;35;;98;Ockfen;2,41;516;248;268;214
60;;7;2;35;;100;Ollmuth;3,95;149;84;65;38
60;;7;2;35;;101;Onsdorf;3,41;170;80;90;50
60;;7;2;35;;103;Osburg;32,9; 1 566;744;822;48
60;;7;2;35;;104;Palzem;21,79; 1 251;613;638;57
60;;7;2;35;;105;Paschel;4,3;181;97;84;42
60;;7;2;35;;106;Pellingen;7,21;872;436;436;121
60;;7;2;35;;107;Pluwig;4,86; 1 132;524;608;233
60;;7;2;35;;108;Pölich;3,2;293;144;149;92
60;;7;2;35;;111;Ralingen;27,92; 1 774;882;892;64
60;;7;2;35;;112;Rascheid;8,05;520;286;234;65
60;;7;2;35;;114;Reinsfeld;19,77; 1 941;941; 1 000;98
60;;7;2;35;;115;Riol;6,24;866;422;444;139
60;;7;2;35;;116;Riveris;2,07;273;127;146;132
60;;7;2;35;;118;Saarburg, Stadt;20,35; 5 698; 2 659; 3 039;280
60;;7;2;35;;119;Schillingen;19,58; 1 243;601;642;63
60;;7;2;35;;120;Schleich;1,59;245;118;127;154
60;;7;2;35;;122;Schoden;5,11;523;261;262;102
60;;7;2;35;;123;Schömerich;2,46;144;69;75;59
60;;7;2;35;;124;Schöndorf;10,03;779;377;402;78
60;;7;2;35;;125;Schweich;31,24; 5 364; 2 527; 2 837;172
60;;7;2;35;;126;Serrig;17,58; 1 298;617;681;74
60;;7;2;35;;129;Sommerau;1,04;72;32;40;69
60;;7;2;35;;131;Taben-Rodt;16,17;976;373;603;60
60;;7;2;35;;132;Tawern;10,1; 2 055;969; 1 086;203
60;;7;2;35;;133;Temmels;6,72;556;281;275;83
60;;7;2;35;;134;Thörnich;2,5;158;84;74;63
60;;7;2;35;;135;Thomm;4,49;849;443;406;189
60;;7;2;35;;136;Trassem;7,72;848;416;432;110
60;;7;2;35;;137;Trierweiler;18,15; 2 314; 1 151; 1 163;127
60;;7;2;35;;140;Vierherrenborn;8,57;210;115;95;25
60;;7;2;35;;141;Waldrach;12,46; 2 084; 1 021; 1 063;167
60;;7;2;35;;142;Waldweiler;11,08;851;419;432;77
60;;7;2;35;;143;Wasserliesch;7,6; 1 788;854;934;235
60;;7;2;35;;144;Wawern;5,27;556;275;281;106
60;;7;2;35;;146;Wellen;3,26;632;301;331;194
60;;7;2;35;;148;Wiltingen;16,03; 1 299;621;678;81
60;;7;2;35;;149;Wincheringen;18,8; 1 347;642;705;72
60;;7;2;35;;151;Zemmer;24,24; 2 809; 1 438; 1 371;116
60;;7;2;35;;152;Zerf;28,87; 1 396;663;733;48
60;;7;2;35;;153;Züsch;8,03;691;311;380;86
60;;7;2;35;;154;Merzkirchen;18,24;643;288;355;35
60;;7;2;35;;501;Welschbillig;37,13; 2 779; 1 560; 1 219;75
20;;7;3;;;;Reg.-Bez. Rheinhessen-Pfalz;;;;;
40;;7;3;11;;;Frankenthal (Pfalz), Stadt;;;;;
60;;7;3;11;;0;Frankenthal (Pfalz), Stadt;43,96; 43 725; 21 134; 22 591;995
40;;7;3;12;;;Kaiserslautern, Stadt;;;;;
60;;7;3;12;;0;Kaiserslautern, Stadt;139,66; 98 745; 46 841; 51 904;707
40;;7;3;13;;;Landau In Der Pfalz, Stadt;;;;;
60;;7;3;13;;0;Landau In Der Pfalz, Stadt;82,97; 36 522; 16 434; 20 088;440
40;;7;3;14;;;Ludwigshafen Am Rhein, Stadt;;;;;
60;;7;3;14;;0;Ludwigshafen Am Rhein, Stadt;77,83; 159 399; 76 056; 83 343;2 048
40;;7;3;15;;;Mainz, Stadt;;;;;
60;;7;3;15;;0;Mainz, Stadt;97,73; 187 392; 90 260; 97 132;1 917
40;;7;3;16;;;Neustadt An Der Weinstrasse, Stadt;;;;;
60;;7;3;16;;0;Neustadt an der Weinstrasse, Stadt;117,11; 50 328; 23 546; 26 782;430
40;;7;3;17;;;Pirmasens, Stadt;;;;;
60;;7;3;17;;0;Pirmasens, Stadt;61,08; 49 615; 22 454; 27 161;812
40;;7;3;18;;;Speyer, Stadt;;;;;
60;;7;3;18;;0;Speyer, Stadt;42,57; 43 864; 20 164; 23 700;1 030
40;;7;3;19;;;Worms, Stadt;;;;;
60;;7;3;19;;0;Worms, Stadt;108,74; 73 603; 34 451; 39 152;677
40;;7;3;20;;;Zweibrücken, Stadt;;;;;
60;;7;3;20;;0;Zweibrücken, Stadt;70,95; 34 923; 16 256; 18 667;492
40;;7;3;31;;;Alzey-Worms;;;;;
60;;7;3;31;;1;Albig;10,22; 1 279;620;659;125
60;;7;3;31;;2;Alsheim;15,53; 2 440; 1 181; 1 259;157
60;;7;3;31;;3;Alzey, Stadt;35,22; 15 755; 7 630; 8 125;447
60;;7;3;31;;4;Armsheim;10,07; 1 367;650;717;136
60;;7;3;31;;5;Bechenheim;2,55;376;187;189;147
60;;7;3;31;;6;Bechtheim;13,34; 1 669;838;831;125
60;;7;3;31;;7;Bechtolsheim;10,66; 1 372;677;695;129
60;;7;3;31;;8;Bermersheim vor der Höhe;2,86;253;133;120;88
60;;7;3;31;;9;Bermersheim;2,32;239;125;114;103
60;;7;3;31;;10;Biebelnheim;6,2;540;248;292;87
60;;7;3;31;;11;Hochborn;3,56;363;180;183;102
60;;7;3;31;;12;Bornheim;4,46;491;234;257;110
60;;7;3;31;;14;Dintesheim;1,97;129;69;60;65
60;;7;3;31;;15;Dittelsheim-Hessloch;13,84; 1 718;818;900;124
60;;7;3;31;;17;Eckelsheim;4,92;450;224;226;91
60;;7;3;31;;18;Eich;21,02; 2 536; 1 264; 1 272;121
60;;7;3;31;;19;Ensheim;3,93;408;189;219;104
60;;7;3;31;;20;Eppelsheim;5,56;884;407;477;159
60;;7;3;31;;21;Erbes-Büdesheim;10,16;923;467;456;91
60;;7;3;31;;22;Esselborn;4,1;240;114;126;59
60;;7;3;31;;23;Flörsheim-Dalsheim;12,71; 2 320; 1 155; 1 165;183
60;;7;3;31;;24;Flomborn;7,94;718;341;377;90
60;;7;3;31;;25;Flonheim;14,95; 1 973;965; 1 008;132
60;;7;3;31;;26;Framersheim;9,31; 1 306;616;690;140
60;;7;3;31;;27;Freimersheim;6,4;441;225;216;69
60;;7;3;31;;28;Frettenheim;2,74;139;68;71;51
60;;7;3;31;;29;Gabsheim;8,1;572;274;298;71
60;;7;3;31;;30;Gau-Bickelheim;7,99; 1 478;705;773;185
60;;7;3;31;;31;Gau-Heppenheim;5,53;443;217;226;80
60;;7;3;31;;32;Gau-Odernheim;18,27; 2 385; 1 130; 1 255;131
60;;7;3;31;;33;Gau-Weinheim;3,91;470;223;247;120
60;;7;3;31;;34;Gimbsheim;17,62; 3 229; 1 549; 1 680;183
60;;7;3;31;;35;Gumbsheim;3,34;227;114;113;68
60;;7;3;31;;36;Gundersheim;8,63; 1 433;725;708;166
60;;7;3;31;;37;Gundheim;4,6;814;383;431;177
60;;7;3;31;;38;Hamm;7,89; 2 032; 1 014; 1 018;258
60;;7;3;31;;39;Hangen-Weisheim;4,6;363;183;180;79
60;;7;3;31;;41;Hohen-Sülzen;3,78;600;303;297;159
60;;7;3;31;;42;Kettenheim;3,47;250;127;123;72
60;;7;3;31;;43;Lonsheim;4,53;400;193;207;88
60;;7;3;31;;44;Mauchenheim;6,87;805;401;404;117
60;;7;3;31;;45;Mettenheim;6,41;933;456;477;146
60;;7;3;31;;46;Mölsheim;4,62;672;311;361;145
60;;7;3;31;;47;Mörstadt;5,62;637;306;331;113
60;;7;3;31;;48;Monsheim;9,61; 2 330; 1 110; 1 220;242
60;;7;3;31;;49;Monzernheim;3,95;486;243;243;123
60;;7;3;31;;50;Nack;5,56;535;268;267;96
60;;7;3;31;;51;Nieder-Wiesen;4,9;592;297;295;121
60;;7;3;31;;52;Ober-Flörsheim;10,24;896;430;466;88
60;;7;3;31;;53;Offenheim;13,87;437;209;228;32
60;;7;3;31;;54;Offstein;5,64; 1 448;720;728;257
60;;7;3;31;;55;Osthofen, Stadt;18,63; 6 245; 2 872; 3 373;335
60;;7;3;31;;56;Partenheim;8,42;972;477;495;115
60;;7;3;31;;58;Saulheim;18,94; 4 904; 2 390; 2 514;259
60;;7;3;31;;59;Schornsheim;8,92; 1 282;645;637;144
60;;7;3;31;;60;Siefersheim;6,28;770;373;397;123
60;;7;3;31;;61;Spiesheim;7,32;732;366;366;100
60;;7;3;31;;62;Stein-Bockenheim;5,55;550;251;299;99
60;;7;3;31;;63;Sulzheim;6,08;637;320;317;105
60;;7;3;31;;64;Udenheim;7,97;856;425;431;107
60;;7;3;31;;65;Vendersheim;4,17;421;204;217;101
60;;7;3;31;;66;Wachenheim;3,55;530;268;262;149
60;;7;3;31;;67;Wahlheim;3,27;456;227;229;139
60;;7;3;31;;68;Wallertheim;8,09; 1 171;574;597;145
60;;7;3;31;;70;Wendelsheim;12,56;930;461;469;74
60;;7;3;31;;71;Westhofen;14,73; 2 631; 1 253; 1 378;179
60;;7;3;31;;72;Wöllstein;12,01; 2 600; 1 259; 1 341;216
60;;7;3;31;;73;Wörrstadt;16,75; 5 778; 2 757; 3 021;345
60;;7;3;31;;75;Wonsheim;8,79;634;279;355;72
40;;7;3;32;;;Bad Dürkheim;;;;;
60;;7;3;32;;1;Altleiningen;11,47; 1 928;932;996;168
60;;7;3;32;;2;Bad Dürkheim, Stadt;102,65; 15 656; 7 229; 8 427;153
60;;7;3;32;;3;Battenberg (Pfalz);5,86;424;207;217;72
60;;7;3;32;;4;Bissersheim;2,57;409;200;209;159
60;;7;3;32;;5;Bobenheim Am Berg;6,33;657;313;344;104
60;;7;3;32;;6;Bockenheim an der Weinstrasse;11,24; 2 003;960; 1 043;178
60;;7;3;32;;7;Carlsberg;7,03; 2 779; 1 366; 1 413;395
60;;7;3;32;;8;Dackenheim;3,33;299;147;152;90
60;;7;3;32;;9;Deidesheim, Stadt;26,58; 3 105; 1 491; 1 614;117
60;;7;3;32;;10;Dirmstein;14,67; 2 485; 1 216; 1 269;169
60;;7;3;32;;12;Ebertsheim;5,29; 1 118;521;597;211
60;;7;3;32;;13;Ellerstadt;6,34; 2 044; 1 031; 1 013;322
60;;7;3;32;;14;Elmstein;75,69; 2 809; 1 359; 1 450;37
60;;7;3;32;;15;Erpolzheim;3,6;980;487;493;272
60;;7;3;32;;16;Esthal;15,51; 1 581;745;836;102
60;;7;3;32;;17;Forst an der Weinstrasse;3,59;629;289;340;175
60;;7;3;32;;18;Frankeneck;4,76;930;429;501;195
60;;7;3;32;;19;Freinsheim, Stadt;13,61; 3 579; 1 696; 1 883;263
60;;7;3;32;;20;Friedelsheim;4,16; 1 332;652;680;320
60;;7;3;32;;21;Gerolsheim;4,81; 1 368;670;698;284
60;;7;3;32;;22;Gönnheim;6,54; 1 195;570;625;183
60;;7;3;32;;23;Grosskarlbach;5,26;884;429;455;168
60;;7;3;32;;24;Grünstadt, Stadt;18,1; 11 093; 5 258; 5 835;613
60;;7;3;32;;25;Hassloch;39,97; 17 677; 8 488; 9 189;442
60;;7;3;32;;26;Herxheim Am Berg;4,34;465;215;250;107
60;;7;3;32;;27;Hettenleidelheim;5,13; 3 117; 1 475; 1 642;608
60;;7;3;32;;28;Kallstadt;6,58;999;456;543;152
60;;7;3;32;;29;Kindenheim;8,96;913;455;458;102
60;;7;3;32;;30;Kirchheim an der Weinstrasse;7,79; 1 505;705;800;193
60;;7;3;32;;31;Kleinkarlbach;3,51;739;328;411;211
60;;7;3;32;;32;Lambrecht (Pfalz), Stadt;8,31; 4 239; 1 934; 2 305;510
60;;7;3;32;;33;Laumersheim;4,86;734;355;379;151
60;;7;3;32;;34;Lindenberg;3,79; 1 250;588;662;330
60;;7;3;32;;35;Meckenheim;15,05; 2 408; 1 134; 1 274;160
60;;7;3;32;;36;Mertesheim;2,2;337;173;164;153
60;;7;3;32;;37;Neidenfels;6,59; 1 097;504;593;166
60;;7;3;32;;38;Neuleiningen;9,14;660;324;336;72
60;;7;3;32;;39;Niederkirchen Bei Deidesheim;3,74; 1 787;850;937;478
60;;7;3;32;;40;Obersülzen;3,52;403;197;206;114
60;;7;3;32;;41;Obrigheim (Pfalz);10,87; 2 436; 1 205; 1 231;224
60;;7;3;32;;42;Quirnheim;4,45;559;271;288;126
60;;7;3;32;;43;Ruppertsberg;8,1; 1 253;596;657;155
60;;7;3;32;;44;Tiefenthal;4,15;641;342;299;154
60;;7;3;32;;46;Wachenheim an der Weinstrasse, Stadt;24,98; 4 350; 2 050; 2 300;174
60;;7;3;32;;47;Wattenheim;12,49; 1 507;716;791;121
60;;7;3;32;;48;Weidenthal;14,49; 2 181; 1 046; 1 135;151
60;;7;3;32;;49;Weisenheim Am Berg;9,21; 1 502;745;757;163
60;;7;3;32;;50;Weisenheim Am Sand;13,7; 4 167; 2 032; 2 135;304
40;;7;3;33;;;Donnersbergkreis;;;;;
60;;7;3;33;;1;Albisheim (Pfrimm);10,73; 1 340;643;697;125
60;;7;3;33;;3;Alsenz;12,89; 1 704;840;864;132
60;;7;3;33;;4;Bayerfeld-Steckweiler;8,6;502;239;263;58
60;;7;3;33;;5;Bennhausen;1,49;117;56;61;79
60;;7;3;33;;6;Biedesheim;6,32;516;247;269;82
60;;7;3;33;;7;Bischheim;6,57;550;262;288;84
60;;7;3;33;;8;Bisterschied;5,16;253;124;129;49
60;;7;3;33;;9;Börrstadt;15,1;838;403;435;55
60;;7;3;33;;10;Bolanden;17,44; 1 706;832;874;98
60;;7;3;33;;11;Breunigweiler;3,24;308;153;155;95
60;;7;3;33;;12;Bubenheim;2,94;334;150;184;114
60;;7;3;33;;13;Dannenfels;15,79;857;371;486;54
60;;7;3;33;;14;Dielkirchen;8,1;563;274;289;70
60;;7;3;33;;16;Dörrmoschel;2,88;165;84;81;57
60;;7;3;33;;17;Dreisen;9,03;827;396;431;92
60;;7;3;33;;18;Einselthum;5,51;559;277;282;101
60;;7;3;33;;19;Eisenberg (Pfalz), Stadt;18,7; 7 811; 3 848; 3 963;418
60;;7;3;33;;20;Falkenstein;7,48;210;102;108;28
60;;7;3;33;;21;Finkenbach-Gersweiler;7,73;390;184;206;50
60;;7;3;33;;22;Gauersheim;5,25;594;290;304;113
60;;7;3;33;;23;Gaugrehweiler;9,93;502;238;264;51
60;;7;3;33;;24;Gehrweiler;4,09;392;174;218;96
60;;7;3;33;;25;Gerbach;7,32;609;308;301;83
60;;7;3;33;;26;Göllheim;18,02; 2 949; 1 461; 1 488;164
60;;7;3;33;;27;Gonbach;2,92;342;175;167;117
60;;7;3;33;;28;Gundersweiler;10,45;501;250;251;48
60;;7;3;33;;30;Höringen;10,74;550;276;274;51
60;;7;3;33;;31;Ilbesheim;6,13;425;215;210;69
60;;7;3;33;;32;Immesheim;2,98;159;79;80;53
60;;7;3;33;;33;Imsbach;8,89;876;414;462;99
60;;7;3;33;;34;Imsweiler;10;615;294;321;62
60;;7;3;33;;35;Jakobsweiler;2,4;210;97;113;88
60;;7;3;33;;36;Kalkofen;1,83;249;122;127;136
60;;7;3;33;;37;Katzenbach;6,06;505;247;258;83
60;;7;3;33;;38;Kerzenheim;17,93; 2 071;995; 1 076;116
60;;7;3;33;;39;Kirchheimbolanden, Stadt;26,35; 5 966; 2 850; 3 116;226
60;;7;3;33;;40;Kriegsfeld;26,5; 1 123;520;603;42
60;;7;3;33;;41;Lautersheim;3,72;510;247;263;137
